,address_name,price,square_price,floors,total_floors,rooms,area,local,type_home,remont,balcon
6088,"Ставропольский проезд, 3",8800000,229765,4,19,1,38.3,Москва,flat,without_repair,1
6089,"Соловьиный проезд, 2",9350000,254076,1,9,1,36.8,Москва,flat,without_repair,1
6090,"Хабаровская улица, 23к2",8150000,228932,9,9,1,35.6,Москва,flat,without_repair,1
6091,"Перервинский бульвар, 3",9549000,277587,2,12,1,34.4,Москва,flat,without_repair,1
6092,"Ленинградское шоссе, 228к6",8950000,236147,10,12,1,37.9,Москва,flat,without_repair,1
6093,"улица Свободы, 63",10300000,349152,2,12,1,29.5,Москва,flat,without_repair,1
6094,"Ферганский проезд, 14к2",9250000,263532,4,12,1,35.1,Москва,flat,without_repair,1
6095,"Отрадная улица, 16А",10200000,221739,1,9,1,46.0,Москва,flat,without_repair,1
6096,"Сколковское шоссе, 2",10000000,280898,8,12,1,35.6,Москва,flat,without_repair,1
6097,"Братиславская улица, 12",12800000,333333,13,17,1,38.4,Москва,flat,without_repair,1
6098,"улица Тёплый Стан, 12к2",10900000,261390,9,14,1,41.7,Москва,flat,without_repair,1
6099,"Зеленоград, к1606",7700000,208108,5,17,1,37.0,Зеленоград,flat,without_repair,1
6100,"Изумрудная улица, 11",10000000,273224,4,17,1,36.6,Москва,flat,without_repair,1
6101,"Жулебинский бульвар, 1",10000000,300300,13,24,1,33.3,Москва,flat,without_repair,1
6102,"Смольная улица, 45",9100000,287066,3,9,1,31.7,Москва,flat,without_repair,1
6103,"улица Берзарина, 32",16800000,421052,6,25,1,39.9,Москва,flat,without_repair,1
6104,"микрорайон В, 50",7200000,187500,9,16,1,38.4,Троицк,flat,without_repair,1
6105,"Елецкая улица, 17к1",9150000,264450,8,9,1,34.6,Москва,flat,without_repair,1
6106,"Варшавское шоссе, 53к4",12500000,328947,9,17,1,38.0,Москва,flat,without_repair,1
6107,"улица Мусы Джалиля, 29к1",10000000,268096,10,16,1,37.3,Москва,flat,without_repair,1
6108,"Ангелов переулок, 13",10200000,270557,9,17,1,37.7,Москва,flat,without_repair,1
6109,"Полоцкая улица, 25к1",12800000,376470,13,16,1,34.0,Москва,flat,without_repair,1
6110,"улица Бестужевых, 7В",10450000,290277,4,9,1,36.0,Москва,flat,without_repair,1
6111,"Алтуфьевское шоссе, 26А",9200000,237113,12,12,1,38.8,Москва,flat,without_repair,1
6112,"Нежинская улица, 15к1",10500000,297450,10,14,1,35.3,Москва,flat,without_repair,1
6113,"улица Руставели, 16к1",16500000,434210,8,32,1,38.0,Москва,flat,without_repair,1
6114,"улица Марьинский Парк, 39к1",9250000,238402,2,8,1,38.8,Москва,flat,without_repair,1
6115,"Рождественская улица, 25",9000000,245901,2,17,1,36.6,Москва,flat,without_repair,1
6116,"Барвихинская улица, 4к1",9800000,264864,4,24,1,37.0,Москва,flat,without_repair,1
6117,"Ленинградское шоссе, 228к4",10500000,250000,4,14,1,42.0,Москва,flat,without_repair,1
6118,"Ленинградское шоссе, 228к7",9900000,396000,4,15,1,25.0,Москва,flat,without_repair,1
6119,"жилой комплекс Новое Очаково, к1.4",12500000,345303,22,33,1,36.2,Москва,flat,without_repair,1
6120,"проспект Защитников Москвы, 1",8200000,212987,15,17,1,38.5,Москва,flat,without_repair,1
6121,"Северная улица, 13",6890000,164478,2,13,1,41.89,деревня Марушкино,flat,without_repair,1
6122,"Старобитцевская улица, 15к2",9600000,228571,14,14,1,42.0,Москва,flat,without_repair,1
6123,"Фестивальная улица, 22к6",11150000,297333,13,17,1,37.5,Москва,flat,without_repair,1
6124,"улица Раменки, 8к1",14000000,370370,16,17,1,37.8,Москва,flat,without_repair,1
6125,"Аргуновская улица, 16",10000000,314465,6,12,1,31.8,Москва,flat,without_repair,1
6126,"Стрелецкая улица, 9к2",13990000,349750,9,14,1,40.0,Москва,flat,without_repair,2
6127,"улица Академика Янгеля, 14к3",10200000,260869,11,12,1,39.1,Москва,flat,without_repair,2
6128,"Воронежская улица, 32к2",9500000,246113,8,12,1,38.6,Москва,flat,without_repair,2
6129,"Кустанайская улица, 7к4",10490000,268286,7,14,1,39.1,Москва,flat,without_repair,2
6130,"Кустанайская улица, 7к4",10150000,247560,10,14,1,41.0,Москва,flat,without_repair,2
6131,"Старобитцевская улица, 23к1",9570000,222558,14,14,1,43.0,Москва,flat,without_repair,2
6132,"улица Бориса Пастернака, 47",10600000,279683,11,17,1,37.9,Москва,flat,standard,1
6133,"проспект Вернадского, 50А",10990000,333030,1,16,1,33.0,Москва,flat,standard,1
6134,"Юрловский проезд, 14к1",11900000,321621,8,17,1,37.0,Москва,flat,standard,1
6135,"Чертановская улица, 57",8200000,227777,9,9,1,36.0,Москва,flat,standard,1
6136,"улица Раменки, 9к2",14450000,370512,14,17,1,39.0,Москва,flat,standard,1
6137,"Клязьминская улица, 4",8800000,252149,8,12,1,34.9,Москва,flat,standard,1
6138,"Тарханская улица, 6",11000000,268292,10,16,1,41.0,Москва,flat,standard,1
6139,"Чечёрский проезд, 24к2",8600000,286666,7,12,1,30.0,Москва,flat,standard,1
6140,"проспект Защитников Москвы, 11",9985000,266978,6,17,1,37.4,Москва,flat,standard,1
6141,"Коломенская улица, 5",11700000,301546,9,12,1,38.8,Москва,flat,standard,1
6142,"Хорошёвское шоссе, 66",13900000,366754,12,17,1,37.9,Москва,flat,standard,1
6143,"улица Генерала Антонова, 5к5",12500000,356125,9,16,1,35.1,Москва,flat,standard,1
6144,"бульвар Дмитрия Донского, 2к1",11390000,299736,9,14,1,38.0,Москва,flat,standard,1
6145,"улица Свободы, 71",13500000,319148,14,22,1,42.3,Москва,flat,standard,1
6146,"Гвардейская улица, 8",11000000,358306,3,5,1,30.7,Москва,flat,standard,1
6147,"Скобелевская улица, 10",10600000,282666,8,10,1,37.5,Москва,flat,standard,1
6148,"Россошанская улица, 7к1",9500000,313531,4,12,1,30.3,Москва,flat,standard,1
6149,"Сиреневый бульвар, 10",7900000,199494,15,16,1,39.6,Троицк,flat,standard,1
6150,"Электролитный проезд, 16к1",16900000,438961,25,25,1,38.5,Москва,flat,standard,1
6151,"Профсоюзная улица, 128",12900000,352459,8,17,1,36.6,Москва,flat,standard,1
6152,"улица Верхние Поля, 27с2",9215000,253856,7,9,1,36.3,Москва,flat,standard,1
6153,"Челобитьевское шоссе, 14к2",9890000,258900,14,22,1,38.2,Москва,flat,standard,1
6154,посёлок Знамя Октября,6000000,176470,3,5,1,34.0,посёлок Знамя Октября,flat,standard,1
6155,"Самаркандский бульвар, 9к5",9000000,283018,2,5,1,31.8,Москва,flat,standard,1
6156,"улица Удальцова, 3к12",3100000,310000,2,16,1,10.0,Москва,flat,standard,1
6157,"улица Маршала Савицкого, 18",8200000,193396,10,17,1,42.4,Москва,flat,standard,1
6158,"улица Бианки, 4к1",8950000,235526,3,17,1,38.0,Московский,flat,standard,1
6159,"Братиславская улица, 6к1",13000000,342105,9,14,1,38.0,Москва,flat,standard,1
6160,"Юбилейная улица, 18",8280000,227472,8,17,1,36.4,Щербинка,flat,standard,1
6161,"Белореченская улица, 37к1",10300000,274666,7,14,1,37.5,Москва,flat,standard,1
6162,"Снайперская улица, 7",8400000,210000,9,9,1,40.0,Москва,flat,standard,1
6163,"Часовая улица, 18",13200000,352000,4,16,1,37.5,Москва,flat,standard,1
6164,"Ленинградское шоссе, 3к1",13900000,448387,7,16,1,31.0,Москва,flat,standard,1
6165,"Таллинская улица, 2",12100000,318421,14,16,1,38.0,Москва,flat,standard,1
6166,"Боровское шоссе, 33к1",10100000,258974,22,22,1,39.0,Москва,flat,standard,1
6167,"Рублёвское шоссе, 14к3",14500000,371794,4,17,1,39.0,Москва,flat,standard,1
6168,"Ягодная улица, 8к2",9800000,264864,2,24,1,37.0,Москва,flat,standard,1
6169,"Суздальская улица, 12к4",9000000,236842,5,14,1,38.0,Москва,flat,standard,1
6170,"Береговой проезд, 9к5",12650000,324358,12,12,1,39.0,Москва,flat,standard,1
6171,"улица Юных Ленинцев, 47к3",10600000,282666,6,9,1,37.5,Москва,flat,standard,1
6172,"2-я Пугачёвская улица, 9к1",9999000,256384,3,12,1,39.0,Москва,flat,standard,1
6173,"Ставропольский проезд, 3",9200000,240837,7,19,1,38.2,Москва,flat,standard,1
6174,"улица Грина, 9",11800000,306493,15,17,1,38.5,Москва,flat,standard,1
6175,"Таллинская улица, 12",12200000,322751,1,16,1,37.8,Москва,flat,standard,1
6176,"Хабаровская улица, 2",8500000,220779,13,17,1,38.5,Москва,flat,standard,1
6177,"Луговой проезд, 9к1",10500000,270618,5,12,1,38.8,Москва,flat,standard,1
6178,"улица Авиаторов, 5к1",10200000,270557,2,17,1,37.7,Москва,flat,standard,1
6179,"Лухмановская улица, 15к4",8900000,213942,12,17,1,41.6,Москва,flat,standard,1
6180,"Клинская улица, 10к1",11500000,312500,16,17,1,36.8,Москва,flat,standard,1
6181,"Ярцевская улица, 27к7",13750000,371621,4,16,1,37.0,Москва,flat,standard,1
6182,"Дмитровский проезд, 18",12500000,378787,8,12,1,33.0,Москва,flat,standard,1
6183,"Дубнинская улица, 37к1",11200000,296296,6,17,1,37.8,Москва,flat,standard,1
6184,"Донецкая улица, 1",9500000,243589,12,12,1,39.0,Москва,flat,standard,1
6185,"2-я Пугачёвская улица, 9к1",10500000,298295,6,12,1,35.2,Москва,flat,standard,1
6186,"Клязьминская улица, 5к1",10200000,273458,2,17,1,37.3,Москва,flat,standard,1
6187,"Братиславская улица, 20",11200000,285714,9,22,1,39.2,Москва,flat,standard,1
6188,"Святоозёрская улица, 34",9500000,252659,3,12,1,37.6,Москва,flat,standard,1
6189,"Игарский проезд, 19",11900000,309090,19,22,1,38.5,Москва,flat,standard,1
6190,"улица Бианки, 13",8700000,228947,8,17,1,38.0,Московский,flat,standard,1
6191,"Байкальская улица, 32",10200000,318750,5,5,1,32.0,Москва,flat,standard,1
6192,"Ангарская улица, 20к3",10500000,277044,7,10,1,37.9,Москва,flat,standard,1
6193,"улица Маршала Савицкого, 18к2",7990000,188888,9,14,1,42.3,Москва,flat,standard,1
6194,"улица Сокольнический Вал, 24к2",13000000,408805,2,12,1,31.8,Москва,flat,standard,1
6195,"улица Никитина, 14к1",8980000,236315,15,17,1,38.0,Московский,flat,standard,1
6196,"улица Лётчика Ульянина, 6",11300000,240425,17,24,1,47.0,Москва,flat,standard,1
6197,"улица Маршала Савицкого, 18к1",7350000,169354,16,17,1,43.4,Москва,flat,standard,1
6198,"улица 800-летия Москвы, 18",11500000,301047,3,17,1,38.2,Москва,flat,standard,1
6199,"улица Миклухо-Маклая, 51к1",10800000,340694,4,9,1,31.7,Москва,flat,standard,1
6200,"Ангарская улица, 67к3",11000000,279898,3,14,1,39.3,Москва,flat,standard,1
6201,"улица Декабристов, 10к3",11900000,310704,5,17,1,38.3,Москва,flat,standard,1
6202,"улица Грекова, 5",12250000,324933,10,17,1,37.7,Москва,flat,standard,1
6203,"Ярцевская улица, 14",13000000,357142,3,17,1,36.4,Москва,flat,standard,1
6204,"улица Генерала Тюленева, 37",8800000,273291,7,12,1,32.2,Москва,flat,standard,1
6205,"улица Хлобыстова, 16к1",9490000,271142,5,12,1,35.0,Москва,flat,standard,1
6206,"улица Лавриненко, 13к3",8200000,256250,6,17,1,32.0,Москва,flat,standard,1
6207,"3-я Карачаровская улица, 9к3",10200000,253101,12,17,1,40.3,Москва,flat,standard,1
6208,"Венёвская улица, 7",10020000,273024,7,17,1,36.7,Москва,flat,standard,1
6209,"Воронежская улица, 9",13250000,339743,14,14,1,39.0,Москва,flat,standard,1
6210,"проезд Кирова, 2",9000000,232558,4,17,1,38.7,Москва,flat,standard,1
6211,"улица Москвитина, 3к1",9900000,261904,10,17,1,37.8,Московский,flat,standard,1
6212,"Старокаширское шоссе, 4к2",12500000,333333,10,14,1,37.5,Москва,flat,standard,1
6213,"улица Кравченко, 18",10500000,344262,7,8,1,30.5,Москва,flat,standard,1
6214,"Алтуфьевское шоссе, 11к2",9450000,267705,14,16,1,35.3,Москва,flat,standard,1
6215,"Тамбовская улица, 3/13",12800000,335958,16,17,1,38.1,Москва,flat,standard,1
