,address_name,price,square_price,floors,total_floors,rooms,area,local,type_home,remont,balcon
716,"Ленинский проспект, 61/1",58000000,527272,7,7,3,110.0,Москва,loyout,design,2
717,"Ломоносовский проспект, 25к3",83000000,807393,21,21,3,102.8,Москва,loyout,design,2
718,"3-й Самотёчный переулок, 11к2",73500000,525000,10,10,3,140.0,Москва,loyout,without_repair,1
719,"проспект Вернадского, 9/10",38900000,479654,9,9,3,81.1,Москва,loyout,without_repair,1
720,"улица Бориса Галушкина, 21",17680000,326802,8,8,3,54.1,Москва,loyout,without_repair,1
721,"Казарменный переулок, 3",156700000,1007069,8,8,3,155.6,Москва,loyout,without_repair,1
722,"Малая Бронная улица, 27/14",180000000,1192052,6,6,3,151.0,Москва,loyout,without_repair,1
723,"набережная Тараса Шевченко, 1",58000000,604166,14,14,3,96.0,Москва,loyout,without_repair,1
724,"Строительный проезд, 9с11",23500000,310435,30,30,3,75.7,Москва,loyout,without_repair,1
725,"Стрельбищенский переулок, 5с2",21500000,380530,9,9,3,56.5,Москва,loyout,without_repair,1
726,"Фрунзенская набережная, 40",45000000,575447,14,14,3,78.2,Москва,loyout,without_repair,1
727,"Комсомольский проспект, 15с1",31800000,512903,9,9,3,62.0,Москва,loyout,without_repair,1
728,"Люблинская улица, 107/10",23400000,285365,5,5,3,82.0,Москва,loyout,without_repair,2
729,"Чечёрский проезд, 122к3",15900000,209210,17,17,3,76.0,Москва,loyout,without_repair,2
730,"Малая Филёвская улица, 48",28500000,365384,14,14,3,78.0,Москва,loyout,without_repair,2
731,"шоссе Энтузиастов, 13",18900000,244501,8,8,3,77.3,Москва,loyout,without_repair,2
732,"улица Верхняя Хохловка, 39/47",21500000,277419,9,9,3,77.5,Москва,loyout,without_repair,2
733,"улица Достоевского, 3",49000000,487077,9,9,3,100.6,Москва,loyout,without_repair,2
734,"Павелецкая набережная, 8Б",35500000,446540,16,16,3,79.5,Москва,loyout,without_repair,2
735,Юбилейная улица,7300000,108469,5,5,3,67.3,посёлок Рогово,loyout,without_repair,2
736,"улица Вавилова, 97",40000000,363636,15,15,3,110.0,Москва,loyout,without_repair,2
737,"Дмитровское шоссе, 7к2",27000000,337078,8,8,3,80.1,Москва,loyout,without_repair,2
738,"Нижняя Первомайская улица, 42",20000000,288600,12,12,3,69.3,Москва,loyout,standard,1
739,"Ленинградский проспект, 76к2",39000000,339130,18,18,3,115.0,Москва,loyout,standard,1
740,"2-й Амбулаторный проезд, 17",14100000,254054,5,5,3,55.5,Москва,loyout,standard,1
741,"улица Гарибальди, 10к4",26700000,400299,14,14,3,66.7,Москва,loyout,standard,1
742,"Шарикоподшипниковская улица, 9",25900000,308333,8,8,3,84.0,Москва,loyout,standard,1
743,"Ростовская набережная, 5",36700000,571651,9,9,3,64.2,Москва,loyout,standard,1
744,"улица Молодцова, 19к1",12250000,232007,8,8,3,52.8,Москва,loyout,standard,1
745,"Профсоюзная улица, 16/10",25700000,343124,9,9,3,74.9,Москва,loyout,standard,1
746,"Люсиновская улица, 36/50",31000000,426997,8,8,3,72.6,Москва,loyout,standard,1
747,"4-й Войковский проезд, 10",20900000,371225,9,9,3,56.3,Москва,loyout,standard,1
748,"3-й Волоколамский проезд, 14к1",19500000,248407,5,5,3,78.5,Москва,loyout,standard,2
749,"улица Земляной Вал, 27с1",31800000,419525,8,8,3,75.8,Москва,loyout,standard,2
750,"Бутырская улица, 6",23500000,330985,8,8,3,71.0,Москва,loyout,standard,2
751,"Бережковская набережная, 14",36600000,389361,6,6,3,94.0,Москва,loyout,standard,2
752,"Мичуринский проспект, 10к1",25990000,376666,10,10,3,69.0,Москва,loyout,standard,2
753,"улица Удальцова, 28",34500000,383333,12,12,3,90.0,Москва,loyout,standard,2
754,"шоссе Энтузиастов, 11Ак2",32000000,378698,17,17,3,84.5,Москва,loyout,standard,2
755,"Большой Козихинский переулок, 27с2",72910000,972133,12,12,3,75.0,Москва,loyout,standard,2
756,"Миусская площадь, 5",36999999,451219,8,8,3,82.0,Москва,loyout,standard,2
757,"улица Степана Супруна, 12к3",25500000,321563,9,9,3,79.3,Москва,loyout,standard,2
758,"Хорошёвское шоссе, 68к5",28000000,509090,5,5,3,55.0,Москва,loyout,well_done,1
759,"Малахитовая улица, 17",25500000,392912,9,9,3,64.9,Москва,loyout,well_done,1
760,"улица Нижняя Масловка, 5",22500000,401785,9,9,3,56.0,Москва,loyout,well_done,1
761,"бульвар Генерала Карбышева, 18",37500000,485751,20,20,3,77.2,Москва,loyout,well_done,1
762,"бульвар Маршала Рокоссовского, 33/12",15700000,272569,9,9,3,57.6,Москва,loyout,well_done,1
763,"улица Красная Пресня, 23с1А",33900000,455033,13,13,3,74.5,Москва,loyout,well_done,1
764,"Большая Дорогомиловская улица, 11",40000000,516795,9,9,3,77.4,Москва,loyout,well_done,1
765,"Комсомольский проспект, 41",55000000,604395,11,11,3,91.0,Москва,loyout,well_done,1
766,"Лодочная улица, 11",21100000,244495,17,17,3,86.3,Москва,loyout,well_done,1
767,"улица Удальцова, 27",53500000,442148,23,23,3,121.0,Москва,loyout,well_done,1
768,"проспект Мира, 74с1",39500000,365740,9,9,3,108.0,Москва,loyout,well_done,2
769,"Садовая-Спасская улица, 21/1",65000000,799508,26,26,3,81.3,Москва,loyout,well_done,2
770,"Большая Академическая улица, 67",31500000,312190,18,18,3,100.9,Москва,loyout,well_done,2
771,"проспект Вернадского, 9/10",41000000,491606,9,9,3,83.4,Москва,loyout,well_done,2
772,"Мосфильмовская улица, 6",37000000,544117,8,8,3,68.0,Москва,loyout,well_done,2
773,"улица Красная Пресня, 21",85000000,695012,12,12,3,122.3,Москва,loyout,well_done,2
774,"улица Касаткина, 16",16900000,330078,9,9,3,51.2,Москва,loyout,well_done,2
775,"улица Усиевича, 23",33000000,426908,8,8,3,77.3,Москва,loyout,well_done,2
776,"Волоколамское шоссе, 6",28000000,371352,10,10,3,75.4,Москва,loyout,well_done,2
777,"Сельскохозяйственная улица, 20к2",22000000,297297,15,15,3,74.0,Москва,loyout,well_done,2
778,"Комсомольский проспект, 45",52000000,698924,12,12,3,74.4,Москва,flat,design,1
779,"улица Большая Якиманка, 32",38500000,652542,12,12,3,59.0,Москва,flat,design,1
780,"улица Лобанова, 4",25000000,312500,5,5,3,80.0,Москва,flat,design,1
781,"Варшавское шоссе, 72к2",31900000,310916,5,5,3,102.6,Москва,flat,design,1
782,"Волоколамское шоссе, 110",19900000,299698,5,5,3,66.4,Москва,flat,design,1
783,"бульвар Генерала Карбышева, 18",47000000,422661,20,20,3,111.2,Москва,flat,design,1
784,"1-й Зачатьевский переулок, 6с1",175000000,1206896,6,6,3,145.0,Москва,flat,design,1
785,"Новочерёмушкинская улица, 71/32",70000000,489510,21,21,3,143.0,Москва,flat,design,1
786,"улица Костякова, 2/6",25900000,388305,9,9,3,66.7,Москва,flat,design,1
787,"2-й Красносельский переулок, 2",23000000,469387,14,14,3,49.0,Москва,flat,design,1
788,"улица Красная Пресня, 21",126600000,740350,12,12,3,171.0,Москва,flat,design,2
789,"Житная улица, 10",43000000,641791,7,7,3,67.0,Москва,flat,design,2
790,"улица Пресненский Вал, 3",37400000,452237,8,8,3,82.7,Москва,flat,design,2
791,"Староконюшенный переулок, 41с1",93000000,885714,5,5,3,105.0,Москва,flat,design,2
792,"Ленинградское шоссе, 98к6",35000000,353535,15,15,3,99.0,Москва,flat,design,2
793,"3-я Парковая улица, 12",34500000,345000,12,12,3,100.0,Москва,flat,design,2
794,"Чапаевский переулок, 12к1",36500000,557251,6,6,3,65.5,Москва,flat,design,2
795,"Олонецкий проезд, 18",27200000,386363,14,14,3,70.4,Москва,flat,design,2
796,"Ленинский проспект, 61/1",58000000,527272,7,7,3,110.0,Москва,flat,design,2
797,"Ломоносовский проспект, 25к3",83000000,807393,21,21,3,102.8,Москва,flat,design,2
798,"3-й Самотёчный переулок, 11к2",73500000,525000,10,10,3,140.0,Москва,flat,without_repair,1
799,"проспект Вернадского, 9/10",38900000,479654,9,9,3,81.1,Москва,flat,without_repair,1
800,"улица Бориса Галушкина, 21",17680000,326802,8,8,3,54.1,Москва,flat,without_repair,1
801,"Казарменный переулок, 3",156700000,1007069,8,8,3,155.6,Москва,flat,without_repair,1
802,"Малая Бронная улица, 27/14",180000000,1192052,6,6,3,151.0,Москва,flat,without_repair,1
803,"набережная Тараса Шевченко, 1",58000000,604166,14,14,3,96.0,Москва,flat,without_repair,1
804,"Строительный проезд, 9с11",23500000,310435,30,30,3,75.7,Москва,flat,without_repair,1
805,"Стрельбищенский переулок, 5с2",21500000,380530,9,9,3,56.5,Москва,flat,without_repair,1
806,"Фрунзенская набережная, 40",45000000,575447,14,14,3,78.2,Москва,flat,without_repair,1
807,"Комсомольский проспект, 15с1",31800000,512903,9,9,3,62.0,Москва,flat,without_repair,1
808,"Люблинская улица, 107/10",23400000,285365,5,5,3,82.0,Москва,flat,without_repair,2
809,"Чечёрский проезд, 122к3",15900000,209210,17,17,3,76.0,Москва,flat,without_repair,2
810,"Малая Филёвская улица, 48",28500000,365384,14,14,3,78.0,Москва,flat,without_repair,2
811,"шоссе Энтузиастов, 13",18900000,244501,8,8,3,77.3,Москва,flat,without_repair,2
812,"улица Верхняя Хохловка, 39/47",21500000,277419,9,9,3,77.5,Москва,flat,without_repair,2
813,"улица Достоевского, 3",49000000,487077,9,9,3,100.6,Москва,flat,without_repair,2
814,"Павелецкая набережная, 8Б",35500000,446540,16,16,3,79.5,Москва,flat,without_repair,2
815,Юбилейная улица,7300000,108469,5,5,3,67.3,посёлок Рогово,flat,without_repair,2
816,"улица Вавилова, 97",40000000,363636,15,15,3,110.0,Москва,flat,without_repair,2
817,"Дмитровское шоссе, 7к2",27000000,337078,8,8,3,80.1,Москва,flat,without_repair,2
818,"Нижняя Первомайская улица, 42",20000000,288600,12,12,3,69.3,Москва,flat,standard,1
819,"Ленинградский проспект, 76к2",39000000,339130,18,18,3,115.0,Москва,flat,standard,1
820,"2-й Амбулаторный проезд, 17",14100000,254054,5,5,3,55.5,Москва,flat,standard,1
821,"улица Гарибальди, 10к4",26700000,400299,14,14,3,66.7,Москва,flat,standard,1
822,"Шарикоподшипниковская улица, 9",25900000,308333,8,8,3,84.0,Москва,flat,standard,1
823,"Ростовская набережная, 5",36700000,571651,9,9,3,64.2,Москва,flat,standard,1
824,"улица Молодцова, 19к1",12250000,232007,8,8,3,52.8,Москва,flat,standard,1
825,"Профсоюзная улица, 16/10",25700000,343124,9,9,3,74.9,Москва,flat,standard,1
826,"Люсиновская улица, 36/50",31000000,426997,8,8,3,72.6,Москва,flat,standard,1
827,"4-й Войковский проезд, 10",20900000,371225,9,9,3,56.3,Москва,flat,standard,1
828,"3-й Волоколамский проезд, 14к1",19500000,248407,5,5,3,78.5,Москва,flat,standard,2
829,"улица Земляной Вал, 27с1",31800000,419525,8,8,3,75.8,Москва,flat,standard,2
830,"Бутырская улица, 6",23500000,330985,8,8,3,71.0,Москва,flat,standard,2
831,"Бережковская набережная, 14",36600000,389361,6,6,3,94.0,Москва,flat,standard,2
832,"Мичуринский проспект, 10к1",25990000,376666,10,10,3,69.0,Москва,flat,standard,2
833,"улица Удальцова, 28",34500000,383333,12,12,3,90.0,Москва,flat,standard,2
834,"шоссе Энтузиастов, 11Ак2",32000000,378698,17,17,3,84.5,Москва,flat,standard,2
835,"Большой Козихинский переулок, 27с2",72910000,972133,12,12,3,75.0,Москва,flat,standard,2
